Neighborhood,Release
Beechview,250.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Duquesne Heights,12400.0
Westwood,12400.0
Crafton Heights,12400.0
Banksville,12400.0
Mount Washington,12400.0
West End,12400.0
Ridgemont,12400.0
South Shore,12400.0
Sheraden,12400.0
Beechview,12400.0
Elliott,12400.0
Duquesne Heights,0.0
Westwood,0.0
Crafton Heights,0.0
Banksville,0.0
Mount Washington,0.0
West End,0.0
Ridgemont,0.0
South Shore,0.0
Sheraden,0.0
Beechview,0.0
Elliott,0.0
Lincoln-Lemington-Belmar,12250.0
Lincoln-Lemington-Belmar,0.0
North Shore,1000.0
Allegheny West,1000.0
Manchester,1000.0
Marshall-Shadeland,1000.0
Central Northside,1000.0
Allegheny Center,1000.0
Brighton Heights,1000.0
California-Kirkbride,1000.0
Chateau,1000.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,130.0
Allegheny West,130.0
Manchester,130.0
Marshall-Shadeland,130.0
Central Northside,130.0
Allegheny Center,130.0
Brighton Heights,130.0
California-Kirkbride,130.0
Chateau,130.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Lincoln-Lemington-Belmar,750.0
Lincoln-Lemington-Belmar,250.0
East Carnegie,0.0
East Carnegie,330.0
East Carnegie,0.0
East Carnegie,730.0
East Carnegie,0.0
East Carnegie,79.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Lincoln Place,2898.0
Hays,2898.0
Lincoln Place,0.0
Hays,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.0
Point Breeze North,0.0
Squirrel Hill North,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Homewood North,0.0
Larimer,0.0
Lincoln-Lemington-Belmar,0.0
Highland Park,0.0
Friendship,0.0
Homewood West,0.0
Bloomfield,0.0
Point Breeze,0.0
Stanton Heights,0.0
Shadyside,0.0
Point Breeze North,57000.0
Squirrel Hill North,57000.0
Garfield,57000.0
East Liberty,57000.0
Morningside,57000.0
Homewood North,57000.0
Larimer,57000.0
Lincoln-Lemington-Belmar,57000.0
Highland Park,57000.0
Friendship,57000.0
Homewood West,57000.0
Bloomfield,57000.0
Point Breeze,57000.0
Stanton Heights,57000.0
Shadyside,57000.0
Oakwood,0.0
Westwood,0.0
Fairywood,0.0
East Carnegie,0.0
Crafton Heights,0.0
Windgap,0.0
Oakwood,0.0
Westwood,0.0
Fairywood,0.0
East Carnegie,0.0
Crafton Heights,0.0
Windgap,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,250.0
Point Breeze North,0.0
Squirrel Hill North,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Homewood North,0.0
Larimer,0.0
Lincoln-Lemington-Belmar,0.0
Highland Park,0.0
Friendship,0.0
Homewood West,0.0
Bloomfield,0.0
Point Breeze,0.0
Stanton Heights,0.0
Shadyside,0.0
Point Breeze North,56000.0
Squirrel Hill North,56000.0
Garfield,56000.0
East Liberty,56000.0
Morningside,56000.0
Homewood North,56000.0
Larimer,56000.0
Lincoln-Lemington-Belmar,56000.0
Highland Park,56000.0
Friendship,56000.0
Homewood West,56000.0
Bloomfield,56000.0
Point Breeze,56000.0
Stanton Heights,56000.0
Shadyside,56000.0
Oakwood,15700.0
Westwood,15700.0
Fairywood,15700.0
East Carnegie,15700.0
Crafton Heights,15700.0
Windgap,15700.0
Oakwood,14200.0
Westwood,14200.0
Fairywood,14200.0
East Carnegie,14200.0
Crafton Heights,14200.0
Windgap,14200.0
East Carnegie,250.0
East Carnegie,3250.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,750.0
Esplen,750.0
Windgap,750.0
Hays,0.0
Hays,100.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Brookline,1265.0
Beltzhoover,1265.0
Bon Air,1265.0
Overbrook,1265.0
Carrick,1265.0
Mount Washington,1265.0
Beechview,1265.0
Brookline,7170.0
Beltzhoover,7170.0
Bon Air,7170.0
Overbrook,7170.0
Carrick,7170.0
Mount Washington,7170.0
Beechview,7170.0
Lincoln-Lemington-Belmar,13110.0
Lincoln-Lemington-Belmar,0.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Oakwood,16000.0
Westwood,16000.0
Fairywood,16000.0
East Carnegie,16000.0
Crafton Heights,16000.0
Windgap,16000.0
Oakwood,2800.0
Westwood,2800.0
Fairywood,2800.0
East Carnegie,2800.0
Crafton Heights,2800.0
Windgap,2800.0
East Carnegie,0.0
East Carnegie,250.0
East Carnegie,32000.0
East Carnegie,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Lincoln Place,3448.0
Hays,3448.0
Lincoln Place,0.0
Hays,0.0
Oakwood,21008.0
Westwood,21008.0
Fairywood,21008.0
East Carnegie,21008.0
Crafton Heights,21008.0
Windgap,21008.0
Oakwood,18907.0
Westwood,18907.0
Fairywood,18907.0
East Carnegie,18907.0
Crafton Heights,18907.0
Windgap,18907.0
Lincoln Place,570.0
Hays,570.0
Lincoln Place,30.0
Hays,30.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,260.0
Hays,260.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,250.0
Esplen,250.0
Windgap,250.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Lincoln-Lemington-Belmar,250.0
Lincoln-Lemington-Belmar,750.0
Perry North,5.0
Northview Heights,5.0
North Shore,5.0
Allegheny West,5.0
Manchester,5.0
Marshall-Shadeland,5.0
Central Northside,5.0
East Allegheny,5.0
Allegheny Center,5.0
Brighton Heights,5.0
Troy Hill,5.0
California-Kirkbride,5.0
Spring Hill-City View,5.0
Chateau,5.0
Spring Garden,5.0
Perry South,5.0
Fineview,5.0
Perry North,0.0
Northview Heights,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
East Allegheny,0.0
Allegheny Center,0.0
Brighton Heights,0.0
Troy Hill,0.0
California-Kirkbride,0.0
Spring Hill-City View,0.0
Chateau,0.0
Spring Garden,0.0
Perry South,0.0
Fineview,0.0
North Shore,160.0
Allegheny West,160.0
Manchester,160.0
Marshall-Shadeland,160.0
Central Northside,160.0
Allegheny Center,160.0
Brighton Heights,160.0
California-Kirkbride,160.0
Chateau,160.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,1235.0
Allegheny West,1235.0
Manchester,1235.0
Marshall-Shadeland,1235.0
Central Northside,1235.0
Allegheny Center,1235.0
Brighton Heights,1235.0
California-Kirkbride,1235.0
Chateau,1235.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Lincoln-Lemington-Belmar,17000.0
Lincoln-Lemington-Belmar,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,1400.0
Hays,1400.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,250.0
Hays,250.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,1300.0
Hays,1300.0
Lincoln Place,1300.0
Hays,1300.0
New Homestead,1300.0
Lincoln Place,12000.0
Hays,12000.0
New Homestead,12000.0
North Shore,167.0
Allegheny West,167.0
Manchester,167.0
Marshall-Shadeland,167.0
Central Northside,167.0
Allegheny Center,167.0
Brighton Heights,167.0
California-Kirkbride,167.0
Chateau,167.0
North Shore,48.0
Allegheny West,48.0
Manchester,48.0
Marshall-Shadeland,48.0
Central Northside,48.0
Allegheny Center,48.0
Brighton Heights,48.0
California-Kirkbride,48.0
Chateau,48.0
North Shore,366.0
Allegheny West,366.0
Manchester,366.0
Marshall-Shadeland,366.0
Central Northside,366.0
Allegheny Center,366.0
Brighton Heights,366.0
California-Kirkbride,366.0
Chateau,366.0
North Shore,906.0
Allegheny West,906.0
Manchester,906.0
Marshall-Shadeland,906.0
Central Northside,906.0
Allegheny Center,906.0
Brighton Heights,906.0
California-Kirkbride,906.0
Chateau,906.0
Hays,0.0
Hays,172.0
East Carnegie,0.0
East Carnegie,310.0
East Carnegie,0.0
East Carnegie,1000.0
East Carnegie,0.0
East Carnegie,90.0
Oakwood,11689.0
Westwood,11689.0
Fairywood,11689.0
East Carnegie,11689.0
Crafton Heights,11689.0
Windgap,11689.0
Oakwood,4734.0
Westwood,4734.0
Fairywood,4734.0
East Carnegie,4734.0
Crafton Heights,4734.0
Windgap,4734.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,5150.0
Allegheny West,5150.0
Manchester,5150.0
Marshall-Shadeland,5150.0
Central Northside,5150.0
Allegheny Center,5150.0
Brighton Heights,5150.0
California-Kirkbride,5150.0
Chateau,5150.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,750.0
Esplen,750.0
Windgap,750.0
Marshall-Shadeland,0.0
Brighton Heights,0.0
Marshall-Shadeland,0.0
Brighton Heights,0.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Marshall-Shadeland,5.0
Brighton Heights,5.0
Marshall-Shadeland,5.0
Brighton Heights,5.0
East Carnegie,0.0
East Carnegie,0.0
Perry North,0.0
Northview Heights,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
East Allegheny,0.0
Allegheny Center,0.0
Brighton Heights,0.0
Troy Hill,0.0
California-Kirkbride,0.0
Spring Hill-City View,0.0
Chateau,0.0
Spring Garden,0.0
Perry South,0.0
Fineview,0.0
Perry North,0.0
Northview Heights,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
East Allegheny,0.0
Allegheny Center,0.0
Brighton Heights,0.0
Troy Hill,0.0
California-Kirkbride,0.0
Spring Hill-City View,0.0
Chateau,0.0
Spring Garden,0.0
Perry South,0.0
Fineview,0.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Point Breeze North,0.0
Squirrel Hill North,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Homewood North,0.0
Larimer,0.0
Lincoln-Lemington-Belmar,0.0
Highland Park,0.0
Friendship,0.0
Homewood West,0.0
Bloomfield,0.0
Point Breeze,0.0
Stanton Heights,0.0
Shadyside,0.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Point Breeze North,53020.0
Squirrel Hill North,53020.0
Garfield,53020.0
East Liberty,53020.0
Morningside,53020.0
Homewood North,53020.0
Larimer,53020.0
Lincoln-Lemington-Belmar,53020.0
Highland Park,53020.0
Friendship,53020.0
Homewood West,53020.0
Bloomfield,53020.0
Point Breeze,53020.0
Stanton Heights,53020.0
Shadyside,53020.0
Lincoln-Lemington-Belmar,10080.0
Lincoln-Lemington-Belmar,0.0
Lincoln Place,1600.0
Hays,1600.0
New Homestead,1600.0
Lincoln Place,13200.0
Hays,13200.0
New Homestead,13200.0
Squirrel Hill South,250.0
Swisshelm Park,250.0
Regent Square,250.0
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Lincoln Place,5.0
Hays,5.0
Lincoln Place,0.0
Hays,0.0
Lincoln-Lemington-Belmar,28860.0
Lincoln-Lemington-Belmar,0.0
East Carnegie,0.0
East Carnegie,0.0
East Carnegie,0.0
East Carnegie,976.0
East Carnegie,0.0
East Carnegie,260.0
East Carnegie,0.0
East Carnegie,710.0
East Carnegie,0.0
East Carnegie,0.0
Oakwood,8862.0
Westwood,8862.0
Fairywood,8862.0
East Carnegie,8862.0
Crafton Heights,8862.0
Windgap,8862.0
Oakwood,7976.0
Westwood,7976.0
Fairywood,7976.0
East Carnegie,7976.0
Crafton Heights,7976.0
Windgap,7976.0
Oakwood,1917.0
Westwood,1917.0
Fairywood,1917.0
East Carnegie,1917.0
Crafton Heights,1917.0
Windgap,1917.0
Oakwood,1725.0
Westwood,1725.0
Fairywood,1725.0
East Carnegie,1725.0
Crafton Heights,1725.0
Windgap,1725.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Oakwood,0.0
Westwood,0.0
Fairywood,0.0
East Carnegie,0.0
Crafton Heights,0.0
Windgap,0.0
Oakwood,0.0
Westwood,0.0
Fairywood,0.0
East Carnegie,0.0
Crafton Heights,0.0
Windgap,0.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
East Carnegie,250.0
East Carnegie,7500.0
Marshall-Shadeland,1100.0
Brighton Heights,1100.0
Marshall-Shadeland,250.0
Brighton Heights,250.0
Lincoln Place,1765.0
Hays,1765.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,22.0
Hays,22.0
Lincoln Place,520.0
Hays,520.0
Lincoln Place,25.0
Hays,25.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Lincoln-Lemington-Belmar,2104.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,11880.0
Lincoln-Lemington-Belmar,0.0
East Carnegie,0.0
East Carnegie,0.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,750.0
Esplen,750.0
Windgap,750.0
Marshall-Shadeland,5.0
Brighton Heights,5.0
Marshall-Shadeland,5.0
Brighton Heights,5.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Oakwood,0.0
Westwood,0.0
Fairywood,0.0
East Carnegie,0.0
Crafton Heights,0.0
Windgap,0.0
Oakwood,0.0
Westwood,0.0
Fairywood,0.0
East Carnegie,0.0
Crafton Heights,0.0
Windgap,0.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
Fairywood,1.0
Crafton Heights,1.0
Chartiers City,1.0
Esplen,1.0
Sheraden,1.0
Windgap,1.0
Elliott,1.0
Fairywood,1.0
Crafton Heights,1.0
Chartiers City,1.0
Esplen,1.0
Sheraden,1.0
Windgap,1.0
Elliott,1.0
Brookline,0.0
Beltzhoover,0.0
Bon Air,0.0
Overbrook,0.0
Carrick,0.0
Mount Washington,0.0
Beechview,0.0
Brookline,0.0
Beltzhoover,0.0
Bon Air,0.0
Overbrook,0.0
Carrick,0.0
Mount Washington,0.0
Beechview,0.0
Fairywood,1.0
Crafton Heights,1.0
Chartiers City,1.0
Esplen,1.0
Sheraden,1.0
Windgap,1.0
Elliott,1.0
Fairywood,2.0
Crafton Heights,2.0
Chartiers City,2.0
Esplen,2.0
Sheraden,2.0
Windgap,2.0
Elliott,2.0
Brookline,0.0
Beltzhoover,0.0
Bon Air,0.0
Overbrook,0.0
Carrick,0.0
Mount Washington,0.0
Beechview,0.0
Brookline,0.0
Beltzhoover,0.0
Bon Air,0.0
Overbrook,0.0
Carrick,0.0
Mount Washington,0.0
Beechview,0.0
Brookline,6500.0
Beltzhoover,6500.0
Bon Air,6500.0
Overbrook,6500.0
